,Day 1,Day 5,Day 10,Day 15,Day 20,Day 25,Split (1/10/20),S&P 500
2025-07-28,198175.4012199621,188758.68744161405,252741.64445591977,194570.7945584921,178282.08208631785,243083.65644510085,209733.04258739992,183859.08141629488
2025-07-29,198992.6125580053,190209.95471837797,255268.6975793939,196829.18290230315,179993.8362843922,246437.51111657912,211418.38214059712,183374.13533482864
2025-07-30,198820.62982332511,188691.64596441068,253606.92643071225,196498.1903791098,179539.4937817982,245119.23862893874,210655.68334527852,183143.19766018123
2025-07-31,195486.31681597038,186874.09427144803,252120.40344334653,195045.71941658537,177390.58177732737,242807.4722142964,208332.43401221477,182456.17889846646
2025-08-01,192158.33693387316,186471.72374227323,247374.9274835687,189445.57758614104,173410.28555273326,241929.58295495802,204314.51665672506,179465.64853033057
2025-08-04,196776.07525708483,190657.1050079135,254423.2221231561,194379.84958168547,178012.20371603282,246686.98302896315,209737.16703209127,182193.50567749102
2025-08-05,195601.6087920885,189799.40181834498,253206.50931645444,193642.07844826262,177157.24338506968,246654.1903997212,208655.12049787087,181269.79041781416
2025-08-06,193392.33485104845,186726.7922678689,249023.02531529477,191672.10001274626,175056.75747274669,242306.11756761366,205824.03921303,182658.25157871496
2025-08-07,193392.91189267443,185816.35656840602,250096.32420445493,191123.74162956755,175758.39493917735,241361.45003373915,206415.87701210225,182505.26179256398
2025-08-08,193895.56489636705,185424.78778369227,250115.40171910336,192495.7259397177,176225.80897306712,242532.67540414626,206745.59186284585,183928.3467711784
2025-08-11,195501.33525159166,187042.4463530282,251766.14728737407,194181.59122368376,177259.1704881123,244620.37264116103,208175.551009026,183564.63721007868
2025-08-12,197323.7700393419,188699.36451442042,254153.24233246376,196611.92776772063,179073.30673574717,247808.81448419386,210183.43970251761,185518.86289287137
2025-08-13,200110.5136192064,192144.76233775416,257824.09491348793,198569.13992210905,180549.15432333262,250004.73237855727,212827.920952009,186153.92820855943
2025-08-14,199622.94870068834,191012.77842623988,256509.6487560325,198623.72307869475,180498.6671235493,248663.6598592549,212210.42152675672,186171.24011741622
2025-08-15,200447.16590573595,191142.5309210519,256444.02339745095,197088.33944447082,180752.27005171092,248273.8871084004,212547.81978496595,185735.35921059112
2025-08-18,199447.3893363695,189870.9665346841,255084.03896332314,198031.27094585937,179632.2352597645,247445.83213289076,211387.88785315238,185694.95885010652
2025-08-19,196958.18430783556,190350.743117402,254865.11012077858,196296.6133397345,176910.80149244578,246873.18394525343,209578.03197368665,184687.51915916218
2025-08-20,197720.3774841051,191540.58210856715,255470.81756210854,197206.954367948,177533.74619512827,248052.96227510268,210241.6470804473,184196.79653492486
2025-08-21,198248.753304265,191228.5175753335,254374.80262756874,195968.14854557556,177866.1501944569,247893.06811197096,210163.2353754302,183457.84204663974
2025-08-22,201304.6749160509,193301.91415889064,256191.37783814003,197978.42910511536,180317.05066137583,249358.7689481526,212604.3678051889,186275.16472892597
2025-08-25,200935.98634412096,192797.5305567483,255874.17179489663,198130.74667866272,180518.62425070078,249356.34368067558,212442.92746323944,185455.35636130255
2025-08-26,201056.18220212267,193073.0462008218,256137.07852173378,198789.68830997986,181332.2157538441,250714.15935259635,212841.82549256683,186231.85837759948
2025-08-27,200661.63342740343,193708.03679759303,256862.0246543937,199165.01926167053,181063.70072775157,253065.13254290397,212862.45293651623,186656.18619888247
2025-08-28,201407.62825848864,193592.32752330104,257515.10657120278,200387.46883900207,182331.945379546,254283.35778551872,213751.56006974578,187317.21051812754
2025-08-29,200834.85438611315,193761.41624934474,257436.07953644326,199622.20211918396,181439.5480750111,254048.48604136283,213236.8273325225,186200.1051118151
2025-09-02,199974.53849135683,193678.91181285182,257431.0017509513,199960.55268223328,180674.24960928233,253289.44737177665,212693.26328386352,184820.3264845272
2025-09-03,199067.3001109247,192909.8667803506,256321.34461212685,199948.11224491638,180253.36732702525,251715.51702624137,211880.67068335894,185821.95419378777
2025-09-04,199805.14111434267,193548.61937815943,257571.61780167153,200120.41713078064,181444.78164510996,252423.39328127677,212940.51352037475,187374.95822638163
2025-09-05,200479.62566100404,193151.17963298125,259719.9246139579,203056.04121334595,182704.95219259532,251510.66790324028,214301.5008225191,186832.26443666127
2025-09-08,203517.0579005365,198991.48918040557,259192.90666199257,203367.33243305725,185826.0716345814,250982.05269938285,216178.67873237017,187291.25151457053
2025-09-09,203587.31425963689,199633.8356884317,260116.72254562905,201679.90230495972,184869.16948156626,249439.89547282035,216191.0687622774,187724.22643055374
2025-09-10,208785.0237361078,204213.7515476541,262800.4870942073,205611.86620838684,187856.31427221568,251882.2734234887,219813.9417008436,188266.90250081776
2025-09-11,209186.84395705507,206071.43228419585,265941.294066711,206259.59405262512,188580.41142874034,253831.14457064445,221236.18315083545,189831.45961895373
2025-09-12,208275.59468184755,205448.95542414946,265338.510447784,204289.68542606873,186115.6732085255,250577.8410027581,219909.926112719,189767.9176484722
2025-09-15,209249.20659743593,206460.01804240508,266545.3026535945,204690.38917168183,186285.38284521372,250422.9325059014,220693.2973654147,190778.24561080206
2025-09-16,207676.79544173524,206251.0191372232,264956.25413446,202792.63051994843,184971.03295736582,248312.0254242974,219201.36084452036,190515.57238982662
2025-09-17,206961.7991419916,206503.5023868875,265358.84699945024,202914.31955345673,184800.4978945759,248716.8547337609,219040.38134533924,190278.87589186453
2025-09-18,208958.80171309758,209552.78048213286,269265.7848389583,205612.35359962983,185780.79249983103,250291.1649354058,221335.126350629,191167.93189491512
2025-09-19,211569.4792567377,211766.46086009307,270946.3523781734,205592.37796028657,187733.63779287608,251747.32657557304,223416.48980926236,192114.77104513254
2025-09-22,211031.04422103215,210794.0714519815,269822.67661599687,205536.6657410483,186376.48860479152,250255.65159922416,222410.0698139402,193023.67283929835
2025-09-23,211846.11489974306,212327.53135569853,271049.76356439164,205875.37725456757,187505.59304357326,251808.1705086785,223467.157169236,191972.94451648387
2025-09-24,213049.644814599,213163.48280223174,269834.3322480159,204990.0935822348,187764.3955872134,253550.59431200798,223549.45754994277,191362.1548559993
2025-09-25,211107.87125502873,209729.37485392852,266410.6571801143,202809.90950401826,185170.96229100978,250599.7610783511,220896.49690871764,190479.31838212858
2025-09-26,214475.73040877626,212605.14275630278,270617.8161843257,204917.76654060883,188607.1028778628,253979.42196130092,224566.88315698828,191570.5888210785
2025-09-29,215951.73040877626,217134.87552912993,273216.9265625911,204481.31270607514,190158.6492188052,254131.1603951388,226442.43539672418,192108.97678290514
2025-09-30,215897.69472609804,218055.2699726419,273359.50685433915,203798.3816948752,189879.50464177883,253504.3277440005,226378.90207407202,192832.62166090135
2025-10-01,214593.6367250185,218700.32011302275,276904.76161508134,205663.69380196137,191263.76058507717,254272.29351472194,227587.38630839236,193489.71226083607
2025-10-02,216807.32147080707,221211.20653804106,277051.62948159745,207680.06259544892,191887.54896856105,256144.14503335292,228582.16664032187,193712.56986338654
2025-10-03,217324.82147462177,221299.61487086577,276466.14080361894,206298.90114601655,191396.75210119045,257559.71443604762,228395.90479314374,193709.69931145737
2025-10-06,219381.29064805317,218594.57567464153,274918.9752610164,209107.09222420258,191146.60434270656,256610.5459523135,228482.29008392539,194404.39059777296
2025-10-07,217705.9495111208,218440.33000050823,275133.2785866695,207501.5199356894,191180.80353856838,257337.05596589381,228006.67721211957,193683.63399116223
2025-10-08,217664.00597626972,219005.8702150468,278677.415374084,209988.30365761323,192715.19041753566,259243.5610718661,229685.53725596317,194838.58815624448
2025-10-09,214361.1216493349,215015.32647572795,272790.7223275142,206273.44204338593,188360.59078527248,254029.01130723293,225170.81158737387,194274.13487412274
2025-10-10,208717.33932168293,208294.50200139324,261448.03865762762,198830.62357529206,181784.2140724734,245306.41882180507,217316.53068392802,189023.32837306685
2025-10-13,213078.07959611225,213740.04620991985,269560.75573297555,203902.6354409079,185612.4427216128,253692.3398671084,222750.42601690022,191923.7198667355
2025-10-14,214025.1964174013,214266.8861375932,269542.2562021833,204695.9032898764,186559.9813797549,253102.03812074,223375.8113331132,191689.2560202739
2025-10-15,215562.77244431782,216332.62978993694,272145.05319162423,207144.99918185754,189151.28547979152,255651.66404771144,225619.70370524455,192540.26835053478
2025-10-16,214762.9158025484,216579.4224039201,272597.8978228193,207315.6618424563,189994.03359151637,256566.81334733302,225784.94907229472,191229.02858041992
2025-10-17,213793.0226674776,215215.5741907243,271342.52035852487,205441.6469041018,188369.2327416018,255461.72440575893,224501.59192253475,192314.50475714245
2025-10-20,216134.94787461567,216356.20484029094,274479.28585001046,207338.07102023644,189791.20673743042,256750.8330578738,226801.8134873522,194314.65927080184
2025-10-21,215521.7979989748,213940.10926686565,271466.2123026472,205172.86039935632,187894.8804358557,254091.94253777797,224960.96357915923,194311.75327996
2025-10-22,216413.56261689472,214168.3653398637,270465.93316598947,204001.53455554528,188556.50555792602,254385.0431408816,225145.33378027007,193301.54935382458
2025-10-23,217609.9908090334,216930.26719533245,272336.87755151803,206166.71569263024,193139.97687903198,257607.1362938815,227695.61507986113,194447.82098529392
2025-10-24,218585.92298562336,221121.52322636882,275569.73282571847,210863.13082515282,195414.31207075866,261023.0012421542,229856.65596070015,196036.95498939135
2025-10-27,218298.12056405353,221813.65289555828,274932.59012552316,211720.74919520898,196191.0914553717,260622.52934482152,229807.26738164946,198349.73387148505
2025-10-28,214437.95686585712,220839.1460252885,273396.4271158796,211375.77578174157,194282.81581106933,257022.16652419622,227372.39993093535,198876.5510283132
2025-10-29,211887.04383332538,219967.0061098222,273264.19434686715,211662.09705554528,193443.48836890014,256831.77047565038,226198.2421830309,198972.07661751172
2025-10-30,212726.83781678486,215779.79508076946,271984.49190088327,207043.15984546227,193239.1954459265,256750.6334660297,225983.5083878649,196783.75919684084
2025-10-31,213434.027079175,217153.31614552776,271728.9036669355,210000.62105762048,194074.95416250976,260445.4030049091,226412.62830287343,197429.26127232076
2025-11-03,215744.61721424392,219815.23765050212,276336.73887201364,211900.74518977685,197992.13416853698,264023.79487540777,230024.49675159817,197799.77510465996
2025-11-04,213597.46993831923,215232.1965471391,270875.23157449777,207441.0473576693,194969.29269781863,259850.32933547552,226480.66473687856,195455.13664004378
2025-11-05,219351.19465069106,219672.14758117718,277355.76200815255,213246.65932284875,198745.91117850097,267875.4103863483,231817.62261244818,196132.48057858986
2025-11-06,216805.0315971785,219149.69642551464,274867.26226755197,211681.41219340844,197537.50406447204,266881.31080558355,229736.59930973416,194028.10022266267
2025-11-07,218669.3752060347,220803.81745250744,275553.0532221418,215602.2882348208,198938.91326323303,269037.96023776586,231053.78056380316,194219.13368160336
2025-11-10,222451.044418376,225234.2844363026,279922.1041528135,220971.9721108584,203318.92872038635,273860.6471455341,235230.6924305253,197249.79861837855
2025-11-11,222216.2002621107,224564.26881702465,278862.82801450783,218705.47372638268,202291.6395377234,273596.3643782383,234456.88927144732,197701.3435246196
2025-11-12,224672.90193180373,226338.20329578442,282095.18944562966,221378.6668587832,203401.6906680182,276840.4248316532,236723.2606818172,197811.3459096584
2025-11-13,220739.9057350569,222146.1713820271,276331.20240415627,215401.92489635033,199664.41876784118,270919.4473288303,232245.17563568478,194528.85205919575
2025-11-14,220632.86467937758,222840.20992000622,276420.7110101133,215573.32510196252,200309.08688345703,269519.6444914585,232454.2208576493,194497.02791558593
2025-11-17,216562.65321926406,217922.8857909016,269921.1539803892,210606.28010345026,196212.21030035766,266282.19736888463,227565.3391666703,192685.0008700253
2025-11-18,215935.15025905898,217241.0588579945,268172.7168580442,209803.53726745173,195124.546031864,265762.83347823675,226410.80438298907,191066.93099370357
2025-11-19,214298.65556721023,215342.43251331372,265776.312324658,209500.16450095695,193852.51496687683,264753.44096305425,224642.49428624834,191805.05266754012
2025-11-20,209224.88962559035,210098.70265682263,258548.2348710447,204571.69195151847,188634.22756512914,257917.66188552434,218802.45068725475,188881.5018444182
2025-11-21,212735.2955494337,213822.4866782002,264074.02091993386,208719.55337691825,192218.27681287084,263548.8361046558,223009.19776074614,190762.9891588822
