,SB1: Wide Buffer (No Swap),Swap10: Force Swap (Cap 10),Swap15: Force Swap (Cap 15),Swap20: Force Swap (Cap 20),Swap25: Force Swap (Cap 25),Swap30: Force Swap (Cap 30),S&P 500
2024-05-17,193931.8880027676,190173.6559438849,183307.98192273622,173786.82899479877,168831.03154627097,156320.5328039625,150465.5211686833
2024-05-20,196275.51210249905,194639.44900800232,187108.44960462098,177564.46911625873,172208.56537882102,158992.51849503306,150638.87062554204
2024-05-21,196590.93228377347,195203.12167264466,187639.4271322394,178364.05987553607,172794.9062105776,159808.86460633067,151008.3213232324
2024-05-22,193895.15635909085,194461.78236295228,185345.19434796815,176650.32871251117,171090.2052065493,159237.0859426954,150573.52126472277
2024-05-23,193593.0534614468,192154.70735837464,183332.55213414674,176197.38373951922,170653.68768564475,158596.91691345957,149473.67451145462
2024-05-24,199857.96813429837,199688.3748235846,190486.3489137793,181703.60261158954,175865.06075159324,163619.57756562022,150462.63289704188
2024-05-28,202216.8792137051,202575.0528402472,192913.4527269507,184305.35596089374,177816.7932394148,165153.67473294048,150567.83331872954
2024-05-29,201366.77616347317,200325.9183302069,191670.36096250062,183163.30964329734,176681.3457438494,164011.79941555765,149513.43697503337
2024-05-30,202829.10058821682,201659.56444837098,192844.4141355658,183216.35457280173,176532.72151060356,163829.39840779093,148521.6346164495
2024-05-31,204034.49503554348,201612.65659619813,192673.95303975587,183146.88726857197,176576.42504377617,164107.48247227457,149874.3823329208
2024-06-03,202815.67006148343,201105.63102628235,192558.50205480104,184294.11468556416,177316.95340986503,164526.7398308256,149996.5757147564
2024-06-04,201210.06010664944,201979.5399961615,192348.5509515906,184457.01113942158,177168.21201200737,163916.17440594462,150164.25494507988
2024-06-05,204563.39872969632,205535.12457181458,195674.48288785463,187594.98344853416,180412.14232511772,166570.44554318217,151948.97646652214
2024-06-06,203488.70156325345,205734.36837293152,196572.4398866797,188112.37547352802,180318.56015272392,166776.39954174784,151946.12363379655
2024-06-07,202776.28691329007,203370.86947156434,194064.73039304258,186218.14226964008,178771.63234205497,165303.807695854,151761.3982849514
2024-06-10,204754.81205977444,206156.90022670274,196735.06412450317,188864.5524391271,181297.46062771094,167512.45355297832,152230.30829996243
2024-06-11,202688.4859336758,205143.85888301377,195548.87119618896,187617.8527702428,180114.75729509603,166459.22074848917,152596.92388438515
2024-06-12,203693.61355055813,206508.53205501084,196508.06099072937,188965.14453736317,181602.84849687826,167674.9262157133,153850.22114326473
2024-06-13,206203.6345237637,207816.24412166124,196838.8971094275,189967.97546616566,182617.5312562777,168383.02591648843,154159.99270667112
2024-06-14,206118.28149641995,206378.63677608018,195189.55184117798,188695.0658210851,181297.87870271935,167020.14490452554,154253.7995169144
2024-06-17,208597.09276808743,207740.5007477904,196146.28158322815,189482.8656372167,182577.5114541842,168117.87201252725,155481.49215909556
2024-06-18,209025.62774123196,208420.43883906846,196347.53543550018,190177.76210976613,183721.27741312276,169241.00105335977,155876.52975402647
2024-06-20,206902.429315939,206449.3534165526,194334.60883027557,188258.81736744894,181952.3786456896,168033.33273190286,155453.0701485874
2024-06-21,205108.6743034268,204898.60852824693,192791.16665345672,186504.89098347677,180311.44420419942,166641.57129544046,155244.67160395737
2024-06-24,205737.95500411038,205826.00781642442,193603.289028945,186523.21969594012,180554.24274622212,166866.1333338621,154740.0037228581
2024-06-25,205963.80698622708,205815.61854945665,193963.41380280978,187690.60203801168,181313.53281046165,167337.96688498286,155335.90909280186
2024-06-26,206109.37032546048,205212.37593852525,193560.5998227072,187065.96968327533,180363.15093256248,166466.1741336706,155529.75996247726
2024-06-27,207868.27405776028,206959.10515605455,193972.74404710298,186754.59468718542,180177.26751543296,166423.55046915796,155774.961821213
2024-06-28,207363.029467001,205018.54641353135,191866.38030045992,185184.65967436804,178791.92883135093,165277.7836654165,155161.95717437373
2024-07-01,208143.25412215237,205708.20937739854,192398.49671739107,185697.81593199744,179079.1364500643,165419.51224207666,155481.2972450584
2024-07-02,208141.3440650845,205243.23716365342,192175.7501506186,184749.7863986112,178218.00106645835,164727.64106440332,156527.64895485764
2024-07-03,209681.52507246975,207747.77093516832,193957.3663691855,186544.6383730985,179765.91856890928,166205.26074290063,157226.1677056323
2024-07-05,208961.46184004788,206398.35026942735,192857.04436295992,185320.65007658972,178845.2202885748,165456.47559046533,158132.80148971028
2024-07-08,210206.30913008694,207741.38906871324,193923.43550675875,186593.2586581327,179780.49687320006,166256.87471842553,158315.29418685718
2024-07-09,210140.81061781888,207636.8843613768,194090.7844981528,187710.36446257605,180635.2945187689,166887.8127525213,158469.2585567484
2024-07-10,208621.58935011868,206682.7406731749,193688.38054460054,188153.88961668982,181414.43940097105,167412.11917631893,160037.32426616858
2024-07-11,208755.80447615628,207252.30299388414,193653.21274369722,187547.96129485144,181103.28247195494,167306.28453665524,158657.38604151475
2024-07-12,210063.05970992093,208495.99190150743,195347.73238175875,189325.44972105994,182595.07124835264,168583.5386374548,159658.1455860786
2024-07-15,211542.177072897,208590.65802775865,195393.23115342623,189323.06173583044,182726.36026404632,168562.78058302667,160097.21603394765
2024-07-16,212059.84681929593,209605.04671489244,195897.59681504732,189667.87188597693,183603.04886267913,169399.56466830042,161046.64230890915
2024-07-17,206782.10329665188,203957.50920497422,190587.1491450644,185077.5802294828,179129.60239051114,165794.33586449412,158788.5631885172
2024-07-18,204599.59091414456,202305.78454982286,188721.85763352877,184301.86964293494,177910.4160997702,164504.82548851756,157568.29499920574
2024-07-19,202991.41608656888,201126.6770821715,188147.6713542319,183416.41217680945,177810.54981253875,164321.12408776072,156521.94328940648
2024-07-22,205110.80456007962,203309.0644723082,189947.611486373,185459.00207880032,180147.98382775558,166211.5632094076,158135.67204189376
2024-07-23,205869.56540907864,204173.42128001695,190283.27341477876,185585.77816646587,180105.13968198074,166009.22193909434,157887.6350698904
2024-07-24,200389.60335768704,199169.17279445176,185772.920677352,181354.79043834697,175597.42309109936,162253.98263743188,154309.49177316576
2024-07-25,200514.75433577542,198930.57637034898,183442.30904405122,179056.53543727886,172901.63987271558,160124.47585871484,153505.47136991876
2024-07-26,204415.48758925442,203093.37826930528,187114.84109513764,182157.92912166606,176290.46722333203,162924.86397745874,155224.68405542045
2024-07-29,205163.6131767178,203135.77288066392,187506.8058702231,182309.06211727153,176117.71873013745,162789.63931086328,155315.93926372286
2024-07-30,202664.3250907803,200276.6739846373,185301.352607894,179888.8951899339,173518.30664384138,160395.58516100672,154529.03585682926
2024-07-31,207404.1878074551,204785.37408839707,189526.3067094565,184487.4918658067,177593.19454896223,163628.19660357264,157040.83989521777
2024-08-01,204129.61770857815,202026.0005684996,186411.34748094087,181406.8690935899,175129.02365662827,161818.77904948022,154816.99476753268
2024-08-02,196822.36113966946,194734.16891871934,179226.1763993979,175876.29841487895,170188.9549472548,158028.8255766752,151934.55282777298
2024-08-05,193031.40641360288,190784.14680472855,175717.02506082063,171363.25655902876,165867.49962167037,154563.69371907023,147509.64979529154
2024-08-06,195985.82194094663,193676.3977088118,179019.95028512483,174371.35141147627,168786.9268619658,156884.46995953348,148869.6359103243
2024-08-07,192621.98921542172,190708.2043570662,176605.40404336457,171766.42700733198,166180.15413094772,154867.17551724223,147874.59089094054
2024-08-08,201012.34816317563,198441.7686652327,183574.4349881888,178051.4585693742,172754.3082846762,160841.6210605314,151293.07301205178
2024-08-09,203606.2841830731,200665.12040320877,185207.96488778596,179242.38843997967,173781.1760062338,161647.70040226728,151960.21060284518
2024-08-12,205101.3123584271,202429.10742942337,186451.89959542756,180884.72135623943,174904.25119056,162494.231953018,152040.01904132948
2024-08-13,208235.37227969174,205836.9689902449,189362.86531655793,184086.53355869305,178028.03442811262,165233.00721606045,154540.42946827362
2024-08-14,208892.81259493832,206219.15850440506,189713.96684091096,185079.70831378948,179310.03240632307,166116.5678239706,155027.98035301943
2024-08-15,211808.3548846722,208909.4900664473,192917.59579293733,187914.70203479778,181829.04513596784,168168.0636621359,157685.19026312244
2024-08-16,212418.84698061948,209225.79107657913,193167.0498029471,188643.85290225994,182546.8551716734,168700.93282564907,158038.72888759815
2024-08-19,214401.10118441586,211261.380947032,195002.65669839387,190975.8070457841,184358.6407551695,170190.65204485683,159549.79110088068
2024-08-20,213721.25379519467,210065.12033454422,193800.69094674592,189755.83836826336,183431.66733598005,169263.35091265469,159290.34279797506
2024-08-21,214605.71715121274,211040.27638999466,194563.42077462678,190436.31937870037,184462.0566296507,170251.555407131,159837.75001158408
2024-08-22,214067.27514224057,210278.19146720413,193720.59406106477,188991.0203712846,182978.1291928221,169009.96555537015,158583.28326848158
2024-08-23,217231.0712619305,214069.1513289595,196703.0736524344,192183.03532108318,185538.1113739897,171138.78235224512,160268.27968073435
2024-08-26,215389.31784396176,212829.66991797928,195507.58763711457,191392.01768192303,184853.94195184004,170569.81847361353,159886.23044846088
2024-08-27,216161.71515994077,213618.79132071976,196649.69344155793,192596.78685840618,185800.65981759323,171327.8551815298,160105.75681266643
2024-08-28,215432.44792513852,212533.4967764998,195476.64609353547,191501.99379810345,184775.637970822,170465.86398966578,159176.30036678392
2024-08-29,215644.65338473325,212486.19340507034,195765.1651822806,190861.0282104875,184811.81644524826,170451.09063227443,159190.54681095385
2024-08-30,218526.05713992123,215274.22475425247,197993.9935676909,192850.60324535382,186539.1300775267,171874.3492524603,160710.18524187105
2024-09-03,212531.5859332562,209060.64121238235,192609.51415942673,187583.86138973248,181640.42616542114,167845.15390164166,157402.93701787016
2024-09-04,211904.63498263364,208656.39122764114,191972.8626854277,186847.22782573712,180746.89501460327,167156.80385441572,157080.76183391782
2024-09-05,209912.3042483807,206905.77112571243,190388.06894908432,185121.58912872328,178874.70625350252,165676.7774460676,156698.71260164434
2024-09-06,203060.02209811215,200368.88587943558,185389.07452617172,180709.3446639825,174948.18807207837,162407.97634175568,154061.41936224658
2024-09-09,205250.11721377377,201938.95051185135,187310.69642100815,182763.805620556,176860.80589949383,163978.03655484467,155786.3377131994
2024-09-10,204284.40352206235,201033.24513999466,186497.41521678452,182199.73031843198,176246.2448367764,163645.8185739258,156464.904354353
2024-09-11,207143.71895937924,205648.0892485762,190914.65173564438,186523.3322665597,180077.4273946072,166959.66159051209,158070.09232812148
2024-09-12,210746.56573824887,208622.34731666092,194266.37696300034,189418.46816133513,182670.97858678593,169068.0858777931,159401.56783535646
2024-09-13,212608.19311099057,209771.8622893477,196458.6348289061,191463.24305604948,184807.30749379887,170791.6518720558,160234.08112694335
2024-09-16,212442.90210210806,210052.80746329788,197728.1342722798,192461.4759813501,185568.59329511417,171407.2150410774,160470.68904858647
2024-09-17,213661.6567408753,212153.6417577601,199188.06747702602,193567.83504758848,186463.12120706332,172170.23469149857,160536.26876235876
2024-09-18,213793.93501541144,211515.92669084077,199406.2199180508,193277.4080553247,186063.65998887792,171851.89526477127,160060.16464743105
2024-09-19,214836.27905151373,213908.85670129306,200096.5362060452,194666.93474330916,187198.38201745762,172703.84108416823,162791.4773305672
2024-09-20,215070.92035934454,214133.4738993693,199916.33562163357,194107.12434219374,186873.0284264542,172446.07215934066,162510.07461929522
2024-09-23,216824.2056948853,214970.3373624659,201672.14050177578,195185.52614244475,187933.81500245823,173337.1635422447,162916.16915596992
2024-09-24,218050.58773300177,215224.07034708507,202306.84124259,195651.8837664987,188731.28327562107,173917.38295218733,163382.33265500295
2024-09-25,217141.73871109015,213491.45817700872,201354.39986113552,194774.1633783151,187801.8907629563,173199.00871604233,163021.972039227
2024-09-26,216793.39674636847,211572.55369757186,201501.44665602688,195087.90679414762,188274.60465684667,173644.61748450546,163668.30698641902
2024-09-27,216270.39309951788,210578.76821669113,201702.345482626,195090.1431718637,188016.25791299596,173482.1302669838,163430.93712808518
2024-09-30,216892.03573104864,209280.7757626201,201945.51939586643,195507.12921854033,188279.2837207867,173670.925239661,164085.84829291186
2024-10-01,216610.40125915533,208787.68741854205,201452.74213680273,195418.4623865701,187831.279848869,173247.48168573645,162615.91294146812
2024-10-02,217863.6328761292,208377.63184131158,201966.87892803198,196072.09942956938,188371.56535698666,173641.06542475015,162684.52268254518
2024-10-03,217658.1233889771,208662.5054411079,201803.03273281103,195979.0548060609,188383.96036387217,173685.21910171775,162387.1193007689
